Loc,Item,Plant Name,CAT,,,,,,,,,UPC#,,,,,,,,,,,,,
170000,052151,JUN SC BLUE CREEPER R,CON,,,,,,,,,014949521519,,,,,,,,,,,,,
170000,052305,JUN SC COLOGREEN,CON,,,,,,,,,014949523056,,,,,,,,,,,,,
170000,052307,JUN SC COLOGREEN,CON,,,,,,,,,014949523070,,,,,,,,,,,,,
170000,052507,JUN SC GRAY GLEAM,CON,,,,,,,,,,,,,,,,,,,,,,
170000,052705,JUN SC MEDORA,CON,,,,,,,,,,,,,,,,,,,,,,
170000,052705SP,JUN SC MEDORA,CON,,,,,,,,,,,,,,,,,,,,,,
170000,052707,JUN SC MEDORA,CON,,,,,,,,,,,,,,,,,,,,,,
170000,052709,JUN SC MEDORA,CON,,,,,,,,,014949527092,,,,,,,,,,,,,
170000,052755,JUN SC MOONGLOW,CON,,,,,,,,,014949527559,,,,,,,,,,,,,
170000,054001,JUN SC SKYROCKET,CON,,,,,,,,,014949540015,,,,,,,,,,,,,
170000,054005,JUN SC SKYROCKET,CON,,,,,,,,,014949540053,,,,,,,,,,,,,
170000,054007,JUN SC SKYROCKET,CON,,,,,,,,,,,,,,,,,,,,,,
170000,054009,JUN SC SKYROCKET,CON,,,,,,,,,,,,,,,,,,,,,,
170000,053105PT,JUN SC TOLL BLU WEEPING,CON,,,,,,,,,014949531051,,,,,,,,,,,,,
170000,053107PT,JUN SC TOLL BLU WEEPING,CON,,,,,,,,,014949531075,,,,,,,,,,,,,
170000,053302,JUN SC WICHITA BLUE,CON,,,,,,,,,014949533024,,,,,,,,,,,,,
170000,053305,JUN SC WICHITA BLUE,CON,,,,,,,,,,,,,,,,,,,,,,
160000,053305,JUN SC WICHITA BLUE,CON,,,,,,,,,014949533055,,,,,,,,,,,,,
170000,053309,JUN SC WICHITA BLUE,CON,,,,,,,,,014949533093,,,,,,,,,,,,,
170000,05330M,JUN SC WICHITA BLUE,CON,,,,,,,,,014949533178,,,,,,,,,,,,,
160000,05330M,JUN SC WICHITA BLUE,CON,,,,,,,,,014949533178,,,,,,,,,,,,,
160000,053391,JUN SQUA BLUE STAR,CON,,,,,,,,,,,,,,,,,,,,,,
160000,053392,JUN SQUA BLUE STAR,CON,,,,,,,,,014949533925,,,,,,,,,,,,,
160000,053395,JUN SQUA BLUE STAR,CON,,,,,,,,,014949533956,,,,,,,,,,,,,
160000,053395PT,JUN SQUA BLUE STAR,CON,,,,,,,,,014949534359,,,,,,,,,,,,,
170000,036845,JUN V TAYLOR,CON,,,,,,,,,014949230985,,,,,,,,,,,,,
170000,03684M,JUN V TAYLOR,CON,,,,,,,,,,,,,,,,,,,,,,
160000,043121,KNIPHOFIA HIR FIRE DANCE,PRN,,,,,,,,,014949338421,,,,,,,,,,,,,
160000,024901,LAMIUM M PURPLE DRAGON P15890,PRN,,,,,,,,,014949049822,,,,,,,,,,,,,
160000,02490UT,LAMIUM M PURPLE DRAGON P15890,PRN,,,,,,,,,014949361757,,,,,,,,,,,,,
160000,009081,LAMIUM ORCHID FROST PP11122,PRN,,,,,,,,,,,,,,,,,,,,,,
160000,057265,LARIX DECIDUA,CON,,,,,,,,,014949572658,,,,,,,,,,,,,
160000,057275,LARIX DECIDUA PENDULA,CON,,,,,,,,,014949572757,,,,,,,,,,,,,
160000,057881,LIATRIS SPI KOBOLD,PRN,,,,,,,,,014949578810,,,,,,,,,,,,,
160000,032182,LIGULARIA BR M CRAWFORD P16123,PRN,,,,,,,,,014949070697,,,,,,,,,,,,,
160000,058451,LIGUSTRUM VULGARE LODENSE,DCS,,,,,,,,,014949584514,,,,,,,,,,,,,
160000,058455,LIGUSTRUM VULGARE LODENSE,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,009841,LOBELIA COMPLIMENT RED,PRN,,,,,,,,,014949053577,,,,,,,,,,,,,
160000,072511,LOBELIA X SPE RUSSIAN PRINCESS,PRN,,,,,,,,,014949330678,,,,,,,,,,,,,
170000,059051,LONICERA JAP HALLIANA,VIN,,,,,,,,,014949590515,,,,,,,,,,,,,
170000,059051ST,LONICERA JAP HALLIANA,VIN,,,,,,,,,014949590614,,,,,,,,,,,,,
160000,059051ST,LONICERA JAP HALLIANA,VIN,,,,,,,,,,,,,,,,,,,,,,
170000,059055ST,LONICERA JAP HALLIANA,VIN,,,,,,,,,014949590652,,,,,,,,,,,,,
160000,059055ST,LONICERA JAP HALLIANA,VIN,,,,,,,,,014949590652,,,,,,,,,,,,,
160000,084391,LONICERA PCHES & CREAM PP21839,VIN,,,,,,,,,,,,,,,,,,,,,,
160000,084395,LONICERA PCHES & CREAM PP21839,VIN,,,,,,,,,014949370117,,,,,,,,,,,,,
170000,059201,LONICERA SEMP MAGNIFICA,VIN,,,,,,,,,014949592014,,,,,,,,,,,,,
170000,059205,LONICERA SEMP MAGNIFICA,VIN,,,,,,,,,014949592052,,,,,,,,,,,,,
170000,067831,LONICERA SEMP MAJOR WHEELER,VIN,,,,,,,,,014949327241,,,,,,,,,,,,,
160000,067831,LONICERA SEMP MAJOR WHEELER,VIN,,,,,,,,,014949327241,,,,,,,,,,,,,
170000,067832,LONICERA SEMP MAJOR WHEELER,VIN,,,,,,,,,014949327258,,,,,,,,,,,,,
170000,067835,LONICERA SEMP MAJOR WHEELER,VIN,,,,,,,,,014949323335,,,,,,,,,,,,,
160000,067835,LONICERA SEMP MAJOR WHEELER,VIN,,,,,,,,,014949323335,,,,,,,,,,,,,
170000,059271,LONICERA X BRO DROPMORE SCARLT,VIN,,,,,,,,,,,,,,,,,,,,,,
170000,059272ST,LONICERA X BRO DROPMORE SCARLT,VIN,,,,,,,,,014949032749,,,,,,,,,,,,,
170000,059275,LONICERA X BRO DROPMORE SCARLT,VIN,,,,,,,,,014949592755,,,,,,,,,,,,,
170000,058991,LONICERA X GOLDFLAME,VIN,,,,,,,,,014949589915,,,,,,,,,,,,,
160000,058991,LONICERA X GOLDFLAME,VIN,,,,,,,,,014949589915,,,,,,,,,,,,,
170000,058992ST,LONICERA X GOLDFLAME,VIN,,,,,,,,,014949041321,,,,,,,,,,,,,
170000,058995,LONICERA X GOLDFLAME,VIN,,,,,,,,,014949589953,,,,,,,,,,,,,
160000,058995,LONICERA X GOLDFLAME,VIN,,,,,,,,,014949589953,,,,,,,,,,,,,
170000,059111,LONICERA X MANDARIN PP11083,VIN,,,,,,,,,014949591215,,,,,,,,,,,,,
160000,059111,LONICERA X MANDARIN PP11083,VIN,,,,,,,,,014949591215,,,,,,,,,,,,,
170000,059115,LONICERA X MANDARIN PP11083,VIN,,,,,,,,,014949591253,,,,,,,,,,,,,
160000,059115,LONICERA X MANDARIN PP11083,VIN,,,,,,,,,014949591253,,,,,,,,,,,,,
160000,029611,LUPINUS POL MINARETTE,PRN,,,,,,,,,014949332849,,,,,,,,,,,,,
160000,060401,MAG STELLATA ROYAL STAR,DCS,,,,,,,,,014949604014,,,,,,,,,,,,,
160000,060405,MAG STELLATA ROYAL STAR,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,06040M,MAG STELLATA ROYAL STAR,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,059425TR,MAG X ELIZABETH,TRE,,,,,,,,,014949208458,,,,,,,,,,,,,
160000,059427TR,MAG X ELIZABETH,TRE,,,,,,,,,,,,,,,,,,,,,,
160000,030575,MALUS CENTURION R,TRE,,,,,,,,,014949069462,,,,,,,,,,,,,
160000,018325,MALUS SARGENTII TINA,TRE,,,,,,,,,014949007808,,,,,,,,,,,,,
170000,05895MT,MALUS X FUJI APPLE,TRE,,,,,,,,,014949312957,,,,,,,,,,,,,
170000,06104MT,MALUS X GOLDEN DELICIOUS APPLE,TRE,,,,,,,,,014949314203,,,,,,,,,,,,,
170000,05898MT,MALUS X HONEYCRISP TM APPLE,TRE,,,,,,,,,,,,,,,,,,,,,,
160000,061145,MALUS X PRAIRIFIRE,TRE,,,,,,,,,014949611456,,,,,,,,,,,,,
170000,05896MT,MALUS X RED DELICIOUS APPLE,TRE,,,,,,,,,014949312971,,,,,,,,,,,,,
160000,036165,METASEQUOIA G OGON GOLD RUSH,CON,,,,,,,,,014949274668,,,,,,,,,,,,,
160000,036167,METASEQUOIA G OGON GOLD RUSH,CON,,,,,,,,,014949266731,,,,,,,,,,,,,
160000,038502,MICROBIOTA FUZZBALL TM P20012,CON,,,,,,,,,014949222331,,,,,,,,,,,,,
160000,046701,MONARDA D FIREBALL P14235,PRN,,,,,,,,,,,,,,,,,,,,,,
160000,025861,MONARDA RASPBERRY WINE,PRN,,,,,,,,,,,,,,,,,,,,,,
160000,047251,MUKDENIA ROS CRIMSON FANS,PRN,,,,,,,,,,,,,,,,,,,,,,
160000,047252,MUKDENIA ROS CRIMSON FANS,PRN,,,,,,,,,014949348567,,,,,,,,,,,,,
160000,062185,MYRICA PENSYLVANICA,EVS,,,,,,,,,,,,,,,,,,,,,,
160000,082581,NEPETA LITTLE TRUDY R PP18904,PRN,,,,,,,,,014949368312,,,,,,,,,,,,,
160000,081741,NEPETA NERVOSA PINK CAT,PRN,,,,,,,,,014949371947,,,,,,,,,,,,,
160000,062281,NEPETA X FAASS WALKER'S LOW,PRN,,,,,,,,,,,,,,,,,,,,,,
160000,068481,OENOTHERA FREM SHIMMER PP19663,PRN,,,,,,,,,,,,,,,,,,,,,,
160000,067771,ORIGANUM LIBANOTICUM,PRN,,,,,,,,,014949328965,,,,,,,,,,,,,
160000,077131,OSTEO AVALANCHE PP22705,PRN,,,,,,,,,014949368138,,,,,,,,,,,,,
170000,063351,PACHYSANDRA TERM GREEN SHEEN,PRN,,,,,,,,,,,,,,,,,,,,,,
160000,063351,PACHYSANDRA TERM GREEN SHEEN,PRN,,,,,,,,,014949633519,,,,,,,,,,,,,
160000,06335UT,PACHYSANDRA TERM GREEN SHEEN,PRN,,,,,,,,,014949042861,,,,,,,,,,,,,
160000,046342,PAEONIA COTTAGE MIX,PRN,,,,,,,,,,,,,,,,,,,,,,
160000,039085,PAEONIA ITOH BARTZELLA (YLW),PRN,,,,,,,,,,,,,,,,,,,,,,
160000,039095,PAEONIA ITOH CORA LOUISE (WHT),PRN,,,,,,,,,,,,,,,,,,,,,,
160000,039135,PAEONIA ITOH JULIA ROSE,PRN,,,,,,,,,014949226599,,,,,,,,,,,,,
160000,047085,PAEONIA ITOH KEIKO TM (PK D D),PRN,,,,,,,,,014949250365,,,,,,,,,,,,,
170000,052605,PAEONIA ITOH MISAKA TM PP22192,PRN,,,,,,,,,,,,,,,,,,,,,,
160000,052605,PAEONIA ITOH MISAKA TM PP22192,PRN,,,,,,,,,014949278871,,,,,,,,,,,,,
160000,068585,PAEONIA ITOH MORNING LILAC,PRN,,,,,,,,,,,,,,,,,,,,,,
160000,019585,PAEONIA ITOH SING IN THE RAIN,PRN,,,,,,,,,,,,,,,,,,,,,,
160000,044325,PAEONIA ITOH SQUESTERD SUNSHIN,PRN,,,,,,,,,,,,,,,,,,,,,,
160000,052595,PAEONIA ITOH TAKARA TM PP22374,PRN,,,,,,,,,014949278864,,,,,,,,,,,,,
160000,047075,PAEONIA ITOH YUMI TM (YLW),PRN,,,,,,,,,014949250358,,,,,,,,,,,,,
160000,024242,PAEONIA X BLAZE (RED),PRN,,,,,,,,,014949044728,,,,,,,,,,,,,
160000,019522,PAEONIA X BOWL OF BEAUTY (PK),PRN,,,,,,,,,014949018453,,,,,,,,,,,,,
160000,016252,PAEONIA X BOWL OF CREAM (WT),PRN,,,,,,,,,014949162521,,,,,,,,,,,,,
160000,050282,PAEONIA X BUCKEYE BELLE (RED),PRN,,,,,,,,,014949269336,,,,,,,,,,,,,
160000,063512,PAEONIA X DBL WHITE,PRN,,,,,,,,,014949635124,,,,,,,,,,,,,
160000,051532,PAEONIA X DO TELL (PINK),PRN,,,,,,,,,014949334423,,,,,,,,,,,,,
160000,063562,PAEONIA X FESTIVA MAXIMA (WT),PRN,,,,,,,,,014949635629,,,,,,,,,,,,,
160000,096432,PAEONIA X GENERAL MACMAHON,PRN,,,,,,,,,,,,,,,,,,,,,,
160000,036332,PAEONIA X INSPECTEUR LAVERGNE,PRN,,,,,,,,,014949211854,,,,,,,,,,,,,
160000,046132,PAEONIA X JAN VAN LEEUWEN (WT),PRN,,,,,,,,,014949238905,,,,,,,,,,,,,
160000,063742,PAEONIA X KANSAS (RED),PRN,,,,,,,,,014949637425,,,,,,,,,,,,,
160000,063572,PAEONIA X KARL ROSENFIELD(RED),PRN,,,,,,,,,014949635728,,,,,,,,,,,,,
160000,046212,PAEONIA X LADY ORCHID (PINK),PRN,,,,,,,,,014949240373,,,,,,,,,,,,,
160000,064912,PAEONIA X MME EMILE DEBATENE,PRN,,,,,,,,,014949649121,,,,,,,,,,,,,
160000,051192,PAEONIA X NANCY NORA (PINK),PRN,,,,,,,,,014949271797,,,,,,,,,,,,,
160000,024272,PAEONIA X PAUL M WILD (RED),PRN,,,,,,,,,014949044742,,,,,,,,,,,,,
160000,046072,PAEONIA X RASPBERRY SUNDAE(PK),PRN,,,,,,,,,014949238882,,,,,,,,,,,,,
160000,046122,PAEONIA X SEA SHELL (PINK),PRN,,,,,,,,,014949238899,,,,,,,,,,,,,
160000,063762,PAEONIA X SHIRLEY TEMPLE (WT),PRN,,,,,,,,,014949637623,,,,,,,,,,,,,
160000,081521S,PARTH Q RED WALL TM PPAF,VIN,,,,,,,,,014949361085,,,,,,,,,,,,,
160000,081522S,PARTH Q RED WALL TM PPAF,VIN,,,,,,,,,014949360576,,,,,,,,,,,,,
160000,081525,PARTH Q RED WALL TM PPAF,VIN,,,,,,,,,014949360583,,,,,,,,,,,,,
170000,002471,PARTH Q STAR SHOWERS R P10128,VIN,,,,,,,,,014949024713,,,,,,,,,,,,,
170000,002475,PARTH Q STAR SHOWERS R P10128,VIN,,,,,,,,,014949024751,,,,,,,,,,,,,
170000,002451,PARTH QUINQUEFOLIA,VIN,,,,,,,,,014949024515,,,,,,,,,,,,,
170000,002455,PARTH QUINQUEFOLIA,VIN,,,,,,,,,014949425978,,,,,,,,,,,,,
170000,002581,PARTH TRI GREEN SHOWERS,VIN,,,,,,,,,014949025819,,,,,,,,,,,,,
170000,002585,PARTH TRI GREEN SHOWERS,VIN,,,,,,,,,,,,,,,,,,,,,,
170000,002501,PARTH TRI VEITCHII,VIN,,,,,,,,,014949025017,,,,,,,,,,,,,
160000,002501,PARTH TRI VEITCHII,VIN,,,,,,,,,014949025017,,,,,,,,,,,,,
170000,002505,PARTH TRI VEITCHII,VIN,,,,,,,,,014949025055,,,,,,,,,,,,,
160000,066791,PENSTEMON X DOROTHY WILSON,PRN,,,,,,,,,014949337868,,,,,,,,,,,,,
170000,067781,PENSTEMON X PIKES PEAK PURPL R,PRN,,,,,,,,,014949358047,,,,,,,,,,,,,
160000,067781,PENSTEMON X PIKES PEAK PURPL R,PRN,,,,,,,,,014949358047,,,,,,,,,,,,,
170000,066811,PENSTEMON X PRETTY PETTICOAT,PRN,,,,,,,,,,,,,,,,,,,,,,
160000,066811,PENSTEMON X PRETTY PETTICOAT,PRN,,,,,,,,,014949337875,,,,,,,,,,,,,
160000,405141,PEROVSKIA ATR PEEK-A-BLUE PPAF,PRN,,,,,,,,,014949395332,,,,,,,,,,,,,
170000,064211,PEROVSKIA ATRIPLICIFOLIA,PRN,,,,,,,,,014949642115,,,,,,,,,,,,,
160000,064211,PEROVSKIA ATRIPLICIFOLIA,PRN,,,,,,,,,014949642115,,,,,,,,,,,,,
170000,064212,PEROVSKIA ATRIPLICIFOLIA,PRN,,,,,,,,,014949642122,,,,,,,,,,,,,
160000,064212,PEROVSKIA ATRIPLICIFOLIA,PRN,,,,,,,,,,,,,,,,,,,,,,
160000,064215,PEROVSKIA ATRIPLICIFOLIA,PRN,,,,,,,,,014949066669,,,,,,,,,,,,,
170000,084781,PEROVSKIA LACEY BLUE PP20845,PRN,,,,,,,,,,,,,,,,,,,,,,
160000,084781,PEROVSKIA LACEY BLUE PP20845,PRN,,,,,,,,,014949088968,,,,,,,,,,,,,
170000,084782,PEROVSKIA LACEY BLUE PP20845,PRN,,,,,,,,,014949377581,,,,,,,,,,,,,
170000,010591,PEROVSKIA LITTLE SPIRE,PRN,,,,,,,,,,,,,,,,,,,,,,
160000,010591,PEROVSKIA LITTLE SPIRE P11643,PRN,,,,,,,,,014949001882,,,,,,,,,,,,,
170000,064411,PHILADELPHUS VIR DWF SNOWFLAKE,DCS,,,,,,,,,,,,,,,,,,,,,,
170000,064412,PHILADELPHUS VIR DWF SNOWFLAKE,DCS,,,,,,,,,,,,,,,,,,,,,,
170000,064415,PHILADELPHUS VIR DWF SNOWFLAKE,DCS,,,,,,,,,,,,,,,,,,,,,,
170000,064421,PHILADELPHUS VIR NATCHEZ,DCS,,,,,,,,,,,,,,,,,,,,,,
170000,064425,PHILADELPHUS VIR NATCHEZ,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,411761,PHLOX PAN COTTON CANDY PP21369,PRN,,,,,,,,,014949427132,,,,,,,,,,,,,
160000,064531,PHLOX PAN ICE CAP,PRN,,,,,,,,,014949354520,,,,,,,,,,,,,
160000,064611,PHLOX PAN RED EYES,PRN,,,,,,,,,014949354537,,,,,,,,,,,,,
160000,064341,PHLOX SUB CANDY STRIPE,PRN,,,,,,,,,,,,,,,,,,,,,,
160000,06434UT,PHLOX SUB CANDY STRIPE,PRN,,,,,,,,,014949071632,,,,,,,,,,,,,
160000,064451,PHLOX SUB EMERALD BLUE,PRN,,,,,,,,,014949644515,,,,,,,,,,,,,
160000,06445UT,PHLOX SUB EMERALD BLUE,PRN,,,,,,,,,014949043288,,,,,,,,,,,,,
160000,064601,PHLOX SUB RED WINGS,PRN,,,,,,,,,014949646014,,,,,,,,,,,,,
160000,06460UT,PHLOX SUB RED WINGS,PRN,,,,,,,,,014949043523,,,,,,,,,,,,,
170000,031211,PHLOX VLCNO R PK RD EYE P16341,PRN,,,,,,,,,014949070062,,,,,,,,,,,,,
160000,031211,PHLOX VLCNO R PK RD EYE P16341,PRN,,,,,,,,,014949070062,,,,,,,,,,,,,
170000,023691,PHLOX VLCNO R PK WT EYE P16722,PRN,,,,,,,,,014949048900,,,,,,,,,,,,,
170000,023701,PHLOX VLCNO R PL WT EYE P16437,PRN,,,,,,,,,014949048917,,,,,,,,,,,,,
160000,023701,PHLOX VLCNO R PL WT EYE P16437,PRN,,,,,,,,,014949048917,,,,,,,,,,,,,
170000,023731,PHLOX VLCNO R WHITE PP16436,PRN,,,,,,,,,014949048931,,,,,,,,,,,,,
160000,023731,PHLOX VLCNO R WHITE PP16436,PRN,,,,,,,,,014949048931,,,,,,,,,,,,,
160000,034651,PHYSOCARPUS CENTER GLOW P16894,DCS,,,,,,,,,014949072080,,,,,,,,,,,,,
160000,034652,PHYSOCARPUS CENTER GLOW P16894,DCS,,,,,,,,,014949219836,,,,,,,,,,,,,
160000,034655,PHYSOCARPUS CENTER GLOW P16894,DCS,,,,,,,,,014949072097,,,,,,,,,,,,,
160000,074671S,PHYSOCARPUS COPPRTNA TM P16371,DCS,,,,,,,,,014949336410,,,,,,,,,,,,,
160000,074672S,PHYSOCARPUS COPPRTNA TM P16371,DCS,,,,,,,,,014949336427,,,,,,,,,,,,,
160000,074675PT,PHYSOCARPUS COPPRTNA TM P16371,DCS,,,,,,,,,014949349328,,,,,,,,,,,,,
160000,063931,PHYSOCARPUS DIABOLO R P11211,DCS,,,,,,,,,014949639313,,,,,,,,,,,,,
160000,063932,PHYSOCARPUS DIABOLO R P11211,DCS,,,,,,,,,014949639320,,,,,,,,,,,,,
160000,063935,PHYSOCARPUS DIABOLO R P11211,DCS,,,,,,,,,014949639351,,,,,,,,,,,,,
160000,409892,PHYSOCARPUS OP PETITE PLUM R,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,068262,PHYSOCARPUS OPU DART'S GOLD,DCS,,,,,,,,,014949324424,,,,,,,,,,,,,
160000,029941S,PHYSOCARPUS SUMR WINE R P14821,DCS,,,,,,,,,014949337189,,,,,,,,,,,,,
160000,064525,PICEA ABIES,CON,,,,,,,,,,,,,,,,,,,,,,
160000,064545,PICEA ABIES CUPRESSINA,CON,,,,,,,,,014949645451,,,,,,,,,,,,,
160000,064551,PICEA ABIES LITTLE GEM,CON,,,,,,,,,014949645512,,,,,,,,,,,,,
160000,064552,PICEA ABIES LITTLE GEM,CON,,,,,,,,,014949645529,,,,,,,,,,,,,
160000,064555PT,PICEA ABIES LITTLE GEM,CON,,,,,,,,,,,,,,,,,,,,,,
160000,064561,PICEA ABIES NIDIFORMIS,CON,,,,,,,,,014949645611,,,,,,,,,,,,,
160000,064562,PICEA ABIES NIDIFORMIS,CON,,,,,,,,,014949645628,,,,,,,,,,,,,
160000,064575ST,PICEA ABIES PENDULA,CON,,,,,,,,,014949645758,,,,,,,,,,,,,
160000,064577ST,PICEA ABIES PENDULA,CON,,,,,,,,,014949645772,,,,,,,,,,,,,
160000,064581,PICEA ABIES PUMILA,CON,,,,,,,,,014949645819,,,,,,,,,,,,,
160000,064582,PICEA ABIES PUMILA,CON,,,,,,,,,,,,,,,,,,,,,,
160000,052552,PICEA ABIES PUSCH,CON,,,,,,,,,,,,,,,,,,,,,,
160000,033265,PICEA ENG BUSH'S LACE,CON,,,,,,,,,014949274606,,,,,,,,,,,,,
160000,064642,PICEA GL ALBERTA BLUE P11473,CON,,,,,,,,,,,,,,,,,,,,,,
160000,064621,PICEA GL CONICA,CON,,,,,,,,,014949646212,,,,,,,,,,,,,
160000,064622,PICEA GL CONICA,CON,,,,,,,,,014949646229,,,,,,,,,,,,,
160000,064622P2,PICEA GL CONICA,CON,,,,,,,,,014949651124,,,,,,,,,,,,,
160000,064622P3,PICEA GL CONICA,CON,,,,,,,,,014949646120,,,,,,,,,,,,,
160000,064622SP,PICEA GL CONICA,CON,,,,,,,,,014949646328,,,,,,,,,,,,,
160000,064625,PICEA GL CONICA,CON,,,,,,,,,014949646250,,,,,,,,,,,,,
160000,064625P3,PICEA GL CONICA,CON,,,,,,,,,,,,,,,,,,,,,,
160000,064625SP,PICEA GL CONICA,CON,,,,,,,,,014949646359,,,,,,,,,,,,,
160000,064629,PICEA GL CONICA,CON,,,,,,,,,014949646298,,,,,,,,,,,,,
160000,06462M,PICEA GL CONICA,CON,,,,,,,,,014949645574,,,,,,,,,,,,,
160000,06462MP3,PICEA GL CONICA,CON,,,,,,,,,,,,,,,,,,,,,,
160000,06462MSP,PICEA GL CONICA,CON,,,,,,,,,,,,,,,,,,,,,,
160000,019371,PICEA GL CONICA TINY TOWER R,CON,,,,,,,,,014949016138,,,,,,,,,,,,,
160000,019372,PICEA GL CONICA TINY TOWER R,CON,,,,,,,,,014949232866,,,,,,,,,,,,,
160000,064652,PICEA GL DENSATA,CON,,,,,,,,,,,,,,,,,,,,,,
160000,064655,PICEA GL DENSATA,CON,,,,,,,,,014949646557,,,,,,,,,,,,,
160000,06465M,PICEA GL DENSATA,CON,,,,,,,,,,,,,,,,,,,,,,
160000,033275,PICEA GL DENSATA WELLS' WEEPER,CON,,,,,,,,,014949342466,,,,,,,,,,,,,
160000,036275,PICEA GL PENDULA,CON,,,,,,,,,,,,,,,,,,,,,,
160000,064475,PICEA MARIANA NANA,CON,,,,,,,,,,,,,,,,,,,,,,
160000,064875,PICEA OMORIKA BRUNS,CON,,,,,,,,,014949780251,,,,,,,,,,,,,
160000,06487M,PICEA OMORIKA BRUNS,CON,,,,,,,,,014949780176,,,,,,,,,,,,,
160000,064832,PICEA OMORIKA NANA,CON,,,,,,,,,014949648322,,,,,,,,,,,,,
160000,053345,PICEA OMORIKA PENDULA BRUNS,CON,,,,,,,,,,,,,,,,,,,,,,
160000,021532,PICEA OMORIKA PIMOKO,CON,,,,,,,,,014949040423,,,,,,,,,,,,,
160000,047615,PICEA OMORIKA SKY TRAILS,CON,,,,,,,,,014949264478,,,,,,,,,,,,,
160000,04761M,PICEA OMORIKA SKY TRAILS,CON,,,,,,,,,,,,,,,,,,,,,,
160000,064815,PICEA ORIEN ATROVIRENS,CON,,,,,,,,,014949648155,,,,,,,,,,,,,
160000,06481M,PICEA ORIEN ATROVIRENS,CON,,,,,,,,,,,,,,,,,,,,,,
160000,038435,PICEA PUN BABY BLUE EYES,CON,,,,,,,,,014949361245,,,,,,,,,,,,,
160000,064662,PICEA PUN GLAUCA,CON,,,,,,,,,014949646625,,,,,,,,,,,,,
160000,064665,PICEA PUN GLAUCA,CON,,,,,,,,,014949646656,,,,,,,,,,,,,
160000,06466M,PICEA PUN GLAUCA,CON,,,,,,,,,014949646687,,,,,,,,,,,,,
160000,064785,PICEA PUN GLAUCA FAT ALBERT,CON,,,,,,,,,014949647851,,,,,,,,,,,,,
160000,064789,PICEA PUN GLAUCA FAT ALBERT,CON,,,,,,,,,,,,,,,,,,,,,,
160000,06478M,PICEA PUN GLAUCA FAT ALBERT,CON,,,,,,,,,,,,,,,,,,,,,,
160000,064692,PICEA PUN GLOBOSA,CON,,,,,,,,,014949646922,,,,,,,,,,,,,
160000,064695,PICEA PUN GLOBOSA,CON,,,,,,,,,,,,,,,,,,,,,,
160000,064695PT,PICEA PUN GLOBOSA,CON,,,,,,,,,014949647059,,,,,,,,,,,,,
160000,06469MPT,PICEA PUN GLOBOSA,CON,,,,,,,,,014949646984,,,,,,,,,,,,,
160000,064715,PICEA PUN HOOPSII,CON,,,,,,,,,,,,,,,,,,,,,,
160000,064719,PICEA PUN HOOPSII,CON,,,,,,,,,014949647196,,,,,,,,,,,,,
160000,044635,PICEA PUN ISELI FASTIGATE,CON,,,,,,,,,014949274682,,,,,,,,,,,,,
160000,04463M,PICEA PUN ISELI FASTIGATE,CON,,,,,,,,,,,,,,,,,,,,,,
160000,064765,PICEA PUN MOERHEIM,CON,,,,,,,,,014949647653,,,,,,,,,,,,,
160000,064725,PICEA PUN MONTGOMERY,CON,,,,,,,,,014949647257,,,,,,,,,,,,,
160000,038745,PICEA PUN SPARKLER R,CON,,,,,,,,,014949317983,,,,,,,,,,,,,
160000,03874M,PICEA PUN SPARKLER R,CON,,,,,,,,,,,,,,,,,,,,,,
160000,019395,PICEA PUN THE BLUES,CON,,,,,,,,,014949016589,,,,,,,,,,,,,
160000,01939M,PICEA PUN THE BLUES,CON,,,,,,,,,014949016596,,,,,,,,,,,,,
160000,047375,PICEA PUN THOMPSENII,CON,,,,,,,,,014949361887,,,,,,,,,,,,,
160000,06542M,PINUS CEM SILVER WHISPERS TM,CON,,,,,,,,,014949039984,,,,,,,,,,,,,
160000,065399,PINUS FL VANDERWOLFES PYRAMID,CON,,,,,,,,,014949653999,,,,,,,,,,,,,
160000,021545,PINUS KOR SILVERAY,CON,,,,,,,,,014949040522,,,,,,,,,,,,,
160000,065555,PINUS LEUCODERMIS,CON,,,,,,,,,,,,,,,,,,,,,,
160000,049092,PINUS MUGO BIG TUNA,CON,,,,,,,,,,,,,,,,,,,,,,
160000,048695,PINUS MUGO CARSTENS WINTERGOLD,CON,,,,,,,,,,,,,,,,,,,,,,
160000,049572,PINUS MUGO JAKOBSEN,CON,,,,,,,,,014949272992,,,,,,,,,,,,,
160000,065451,PINUS MUGO PUMILIO,CON,,,,,,,,,014949654514,,,,,,,,,,,,,
160000,065452,PINUS MUGO PUMILIO,CON,,,,,,,,,,,,,,,,,,,,,,
160000,065453,PINUS MUGO PUMILIO,CON,,,,,,,,,,,,,,,,,,,,,,
160000,065455,PINUS MUGO PUMILIO,CON,,,,,,,,,014949654552,,,,,,,,,,,,,
160000,065455PT,PINUS MUGO PUMILIO,CON,,,,,,,,,014949654057,,,,,,,,,,,,,
160000,065459NT,PINUS MUGO PUMILIO,CON,,,,,,,,,014949658895,,,,,,,,,,,,,
