Branch,Item,Description,Category,Shippable,"Open
Now","Rep
Allocation","Rep
Orders","Now Available
For Rep",Price,Code,Future,
160000,038681,GR-HAKONECHLOA MACRA AUREOLA,GRS,"2,550","2,515",549,130,"2,515",$8.00 ,,4/1/2014,
550000,098892,GR-LOMANDRA LON BREEZE PP15420,GRS,292,292,0,0,292,$13.25 ,,4/1/2014,
170000,061741,GR-MIS SIN CABARET,GRS,"1,286",0,54,0,54,$6.25 ,,,
170000,061745,GR-MIS SIN CABARET,GRS,946,0,113,103,10,$17.50 ,,,
160000,005451,GR-MIS SIN DIXIELAND,GRS,582,28,10,0,38,$6.25 ,,,
170000,005451,GR-MIS SIN DIXIELAND,GRS,906,0,34,15,19,$6.25 ,,,
160000,005455,GR-MIS SIN DIXIELAND,GRS,200,7,0,0,7,$17.50 ,,4/1/2014,
170000,005455,GR-MIS SIN DIXIELAND,GRS,515,0,24,15,9,$17.50 ,,,
160000,044582,GR-MIS SIN GOLD BAR PP15193,GRS,"1,629",5,26,0,31,$14.00 ,,,
170000,061561,GR-MIS SIN GRACILLIMUS,GRS,"7,281",254,106,95,265,$6.25 ,,,
170000,061562,GR-MIS SIN GRACILLIMUS,GRS,"3,772",0,174,160,14,$13.50 ,,,
160000,061565,GR-MIS SIN GRACILLIMUS,GRS,845,25,55,50,30,$17.50 ,,4/1/2014,
170000,061565,GR-MIS SIN GRACILLIMUS,GRS,"7,128",0,500,281,219,$17.50 ,,,
160000,061661,GR-MIS SIN MORNING LIGHT,GRS,"1,008",0,10,0,10,$6.25 ,,,
170000,061661,GR-MIS SIN MORNING LIGHT,GRS,"3,488",0,94,85,9,$6.25 ,,,
170000,061662,GR-MIS SIN MORNING LIGHT,GRS,"1,090",0,28,25,3,$13.50 ,,,
160000,061665,GR-MIS SIN MORNING LIGHT,GRS,525,0,63,63,0,$17.50 ,,,
170000,061665,GR-MIS SIN MORNING LIGHT,GRS,"2,823",0,142,120,22,$17.50 ,,,
170000,061551,GR-MIS SIN STRICTUS,GRS,"1,603",0,17,17,0,$6.25 ,,,
170000,061552,GR-MIS SIN STRICTUS,GRS,498,0,41,41,0,$13.50 ,,,
160000,061555,GR-MIS SIN STRICTUS,GRS,157,0,13,5,8,$17.50 ,,4/1/2014,
170000,061555,GR-MIS SIN STRICTUS,GRS,283,0,27,16,11,$17.50 ,,,
170000,061572,GR-MIS SIN VARIEGATUS,GRS,"2,105",0,95,95,0,$13.50 ,,,
170000,061641,GR-MIS SIN YAKUSHIMA,GRS,215,20,84,75,29,$6.25 ,,4/1/2014,
170000,061642,GR-MIS SIN YAKUSHIMA,GRS,"2,001",0,181,85,96,$13.50 ,,,
170000,061645,GR-MIS SIN YAKUSHIMA,GRS,"1,619",0,166,111,55,$17.50 ,,,
160000,061701,GR-MOLINIA CAER VARIEGATA,GRS,"1,501",64,0,0,64,$6.25 ,,,
170000,024672,GR-MUHLEN CAP REGAL MIST R,GRS,"1,576",0,14,0,14,$13.50 ,,,
170000,024675,GR-MUHLEN CAP REGAL MIST R,GRS,735,0,15,15,0,$17.50 ,,,
170000,092061,GR-MUHLEN LIND AUTUMN GLOW TM,GRS,892,113,0,0,113,$6.25 ,,,
170000,092065,GR-MUHLEN LIND AUTUMN GLOW TM,GRS,284,0,8,5,3,$17.50 ,,,
550000,063535,GR-PAN VIR CLOUD NINE,GRS,86,86,32,0,86,$17.50 ,,4/1/2014,
170000,061791,GR-PAN VIR HEAVY METAL,GRS,"2,258",9,0,0,9,$6.25 ,,,
170000,061795,GR-PAN VIR HEAVY METAL,GRS,911,0,72,81,0,$17.50 ,,,
550000,061795,GR-PAN VIR HEAVY METAL,GRS,111,6,18,54,6,$17.50 ,,5/1/2014,
160000,063881,GR-PAN VIR SHENANDOAH,GRS,"1,188",0,16,0,16,$6.25 ,,4/1/2014,
170000,063881,GR-PAN VIR SHENANDOAH,GRS,"6,042",210,0,10,210,$6.25 ,,,
160000,063882,GR-PAN VIR SHENANDOAH,GRS,"1,237",0,6,15,0,$13.50 ,,,
170000,063882,GR-PAN VIR SHENANDOAH,GRS,"1,497",0,55,55,0,$13.50 ,,,
160000,063885,GR-PAN VIR SHENANDOAH,GRS,658,0,16,21,0,$17.50 ,,,
550000,063885,GR-PAN VIR SHENANDOAH,GRS,348,18,10,50,18,$17.50 ,,4/1/2014,
170000,064261,GR-PENN ALO HAMELN,GRS,"6,029","2,379",69,35,"2,413",$6.25 ,,5/1/2014,
550000,064261,GR-PENN ALO HAMELN,GRS,878,144,135,0,279,$6.25 ,,4/1/2014,
160000,064262,GR-PENN ALO HAMELN,GRS,18,0,4,4,0,$13.50 ,,5/1/2014,
170000,064262,GR-PENN ALO HAMELN,GRS,"2,873",0,233,195,38,$13.50 ,,,
170000,063591,GR-PENN ALO LITTLE BUNNY,GRS,"1,027",0,112,40,72,$6.25 ,,4/1/2014,
160000,06359UT,GR-PENN ALO LITTLE BUNNY,GRS,831,533,0,0,533,$3.50 ,,6/1/2014,
170000,063611,GR-PENN ALO MOUDRY,GRS,924,2,25,10,17,$6.25 ,,,
170000,022201,GR-PENN SET FIREWORKS PP18504,GRS,812,812,200,0,812,$7.00 ,,4/1/2014,
170000,064271,GR-PENN SET RUBRUM,GRS,"35,772","22,583",400,765,"22,583",$6.00 ,,4/1/2014,
550000,064271,GR-PENN SET RUBRUM,GRS,437,437,28,29,437,$6.00 ,,4/1/2014,
170000,064275,GR-PENN SET RUBRUM,GRS,"6,673","1,662",394,242,"1,814",$17.50 ,,,
550000,064275,GR-PENN SET RUBRUM,GRS,330,330,46,35,330,$17.50 ,,4/1/2014,
170000,005791,GR-SCHIZACHYRIUM SCO THE BLUES,GRS,"2,787",198,86,10,274,$6.25 ,,,
160000,073391,GR-TYPHA MINIMA,GRS,"1,662",295,50,0,345,$6.25 ,,,
160000,033202,GUNNERA TINCTORIA,PRN,149,38,0,0,38,$16.50 ,,4/1/2014,
160000,033205,GUNNERA TINCTORIA,PRN,100,22,0,0,22,$27.00 ,,4/1/2014,
160000,050961,HEBE JASPER,EVS,154,80,0,0,80,$7.00 ,,4/15/2014,
160000,05096UT,HEBE JASPER,EVS,806,229,0,0,229,$4.50 ,,,
160000,051031,HEBE PIMELEOIDES QUICKSILVER,EVS,507,15,0,0,15,$7.00 ,,,
160000,051032,HEBE PIMELEOIDES QUICKSILVER,EVS,381,47,0,0,47,$13.75 ,,,
160000,051042,HEBE PINGUIFOLIA PAGEI,EVS,115,48,0,0,48,$13.75 ,,,
160000,05104UT,HEBE PINGUIFOLIA PAGEI,EVS,602,290,0,0,290,$4.50 ,,,
170000,017592,HEBE WIRI BLUSH,EVS,"1,917",149,0,0,149,$13.75 ,,,
160000,075431,HELLEBORUS X DOUBLE FANTASY,PRN,"1,698",0,50,10,40,$9.00 ,,,
160000,040361,HEM FAIRY TALE PINK,PRN,"1,773",855,0,0,855,$4.75 ,,,
170000,039831,HEM GOLDEN ZEBRA R PP14221,PRN,"2,419",0,5,10,0,$7.50 ,,,
160000,040511,HEM HAPPY RETURNS,PRN,"1,997",336,0,0,336,$4.75 ,,4/1/2014,
550000,040511,HEM HAPPY RETURNS,PRN,"1,692",598,79,0,677,$4.75 ,,4/1/2014,
160000,040512,HEM HAPPY RETURNS,PRN,"1,053",677,10,0,687,$12.50 ,,,
550000,04051UT,HEM HAPPY RETURNS,PRN,632,41,0,0,41,$2.95 ,,3/5/2014,
160000,040071,HEM JOAN SENIOR,PRN,"2,069",370,0,0,370,$4.75 ,,,
160000,040072,HEM JOAN SENIOR,PRN,348,277,5,0,282,$12.50 ,,,
160000,040091,HEM LITTLE BUSINESS,PRN,"6,547","1,664",10,0,"1,674",$4.75 ,,,
550000,040091,HEM LITTLE BUSINESS,PRN,"3,187",584,0,10,584,$4.75 ,,4/1/2014,
160000,040092,HEM LITTLE BUSINESS,PRN,518,158,0,0,158,$12.50 ,,,
550000,04009UT,HEM LITTLE BUSINESS,PRN,"2,607",0,16,0,16,$2.95 ,,4/1/2014,
160000,040121,HEM LITTLE GRAPETTE,PRN,"4,839",0,10,0,10,$4.75 ,,,
160000,040124PTC,HEM LITTLE GRAPETTE,PRN,112,37,0,0,37,$3.00 ,,,
160000,040131,HEM MINI PEARL,PRN,"1,756",610,0,0,610,$4.75 ,,,
550000,040131,HEM MINI PEARL,PRN,261,221,0,10,221,$4.75 ,,,
160000,041261,HEM NIGHT EMBERS,PRN,80,60,0,0,60,$4.75 ,,,
160000,041262,HEM NIGHT EMBERS,PRN,59,4,0,0,4,$12.50 ,,,
160000,083981,HEM PINK PLAYMATE,PRN,"1,757",351,0,0,351,$4.75 ,,,
160000,040631,HEM PRAIRIE BLUE EYES,PRN,"1,746",6,0,0,6,$4.75 ,,,
160000,083941,HEM SILOAM GUMDROP,PRN,"2,526","1,136",0,0,"1,136",$4.75 ,,,
170000,040241,HEM STARBURST R SGL GOLD,PRN,393,393,0,0,393,$5.50 ,,3/15/2014,
160000,040111,HEM STELLA DE ORO,PRN,"4,454","4,444",0,0,"4,444",$4.75 ,,4/1/2014,
550000,040111,HEM STELLA DE ORO,PRN,"1,231",0,257,0,257,$4.75 ,,4/1/2014,
160000,040112,HEM STELLA DE ORO,PRN,"1,770",916,10,0,926,$12.50 ,,,
160000,006631,HEM STRAWBERRY CANDY,PRN,"1,727",75,16,0,91,$4.75 ,,,
160000,040291,HEM SUMMER WINE,PRN,"2,247",433,10,0,443,$4.75 ,,,
160000,083931,HEM SWIRLING WATER,PRN,"2,763",25,0,0,25,$4.75 ,,,
160000,006665,HEPTACODIUM MICONIOIDES,TRE,274,48,0,0,48,$23.75 ,,,
170000,034891,HESPERALOE PARV YELLOW,EVS,"1,639",0,11,0,11,$7.50 ,,,
550000,034891,HESPERALOE PARV YELLOW,EVS,"1,008",328,0,0,328,$7.50 ,,4/1/2014,
550000,040401,HESPERALOE PARVIFLORA,EVS,"1,128",0,10,0,10,$7.50 ,,,
550000,023101,HEUCHERA FROSTED VIOLET P15085,PRN,410,410,30,10,410,$4.75 ,,2/15/2014,
550000,022231,HEUCHERA GINGER ALE PP18173,PRN,377,0,16,0,16,$7.50 ,,4/1/2014,
550000,028871,HEUCHERA MARMALADE PP15945,PRN,"1,090",0,14,0,14,$7.50 ,,4/1/2014,
550000,040721,HEUCHERA PLUM PUDDING,PRN,"1,016",0,45,10,35,$4.75 ,,4/1/2014,
160000,036691,HEUCHERA ROSE MAJESTY PP17414,PRN,356,0,23,20,3,$4.75 ,,4/1/2014,
170000,092092,HIB MOS SNOWFLAME PPAF,PRN,"1,573",0,11,0,11,$14.50 ,,,
170000,040801,HIB R AMOUR,EVS,"3,334",549,25,25,549,$6.75 ,,,
170000,040805,HIB R AMOUR,EVS,805,153,21,5,169,$20.50 ,,,
170000,040805PT,HIB R AMOUR,EVS,247,0,25,23,2,$38.50 ,,,
170000,040871,HIB R BRIDAL VEIL R,EVS,836,0,8,0,8,$6.75 ,,,
170000,040875,HIB R BRIDAL VEIL R,EVS,385,0,6,5,1,$20.50 ,,,
170000,040901,HIB R BRILLIANT,EVS,"6,216","1,171",0,0,"1,171",$6.75 ,,,
550000,040905,HIB R BRILLIANT,EVS,342,63,20,0,83,$20.50 ,,4/1/2014,
170000,040905PT,HIB R BRILLIANT,EVS,725,0,10,0,10,$38.50 ,,,
550000,040905PT,HIB R BRILLIANT,EVS,239,16,15,10,21,$38.50 ,,3/1/2014,
170000,055241,HIB R C'EST BON,EVS,780,0,10,10,0,$7.75 ,,,
170000,040981,HIB R CHERIE,EVS,"5,492",468,80,25,523,$6.75 ,,,
550000,040985,HIB R CHERIE,EVS,180,0,42,25,17,$20.50 ,,4/1/2014,
170000,040985PT,HIB R CHERIE,EVS,415,6,3,6,6,$38.50 ,,,
550000,040985PT,HIB R CHERIE,EVS,91,0,19,19,0,$38.50 ,,3/1/2014,
170000,041031,HIB R CROWN OF BOHEMIA,EVS,845,5,11,10,6,$6.75 ,,,
170000,041035,HIB R CROWN OF BOHEMIA,EVS,418,0,5,0,5,$20.50 ,,,
170000,041111,HIB R EMPIRE,EVS,"2,049",746,20,0,766,$6.75 ,,,
170000,041115,HIB R EMPIRE,EVS,728,119,5,0,124,$20.50 ,,,
170000,025201,HIB R ERIN RACHEL,EVS,"1,161",0,10,10,0,$6.75 ,,,
550000,025205PT,HIB R ERIN RACHEL,EVS,81,63,20,20,63,$38.50 ,,3/1/2014,
550000,041155PT,HIB R FIESTA,EVS,92,46,0,0,46,$38.50 ,,,
170000,017371,HIB R FLAMENCO FLAME TM,EVS,"2,053",659,20,0,679,$6.75 ,,,
170000,017375,HIB R FLAMENCO FLAME TM,EVS,612,223,0,0,223,$20.50 ,,,
170000,041201,HIB R FULLMOON R,EVS,"2,585",38,14,20,38,$6.75 ,,,
170000,041205,HIB R FULLMOON R,EVS,794,51,5,10,51,$20.50 ,,,
550000,041205,HIB R FULLMOON R,EVS,100,100,70,20,100,$20.50 ,,4/1/2014,
550000,041205PT,HIB R FULLMOON R,EVS,222,0,25,24,1,$38.50 ,,3/1/2014,
550000,041255PT,HIB R GOLDEN DUST,EVS,196,148,0,0,148,$38.50 ,,2/15/2014,
170000,055251,HIB R HEAT FLASH,EVS,338,0,10,0,10,$7.75 ,,,
550000,060585PT,HIB R KISS & TELL,EVS,102,12,12,5,19,$38.50 ,,4/1/2014,
170000,041351,HIB R POWDER PUFF R,EVS,"1,143",426,10,0,436,$6.75 ,,,
550000,091425PT,HIB R RED DARLING R,EVS,55,12,0,0,12,$38.50 ,,4/1/2014,
170000,041501,HIB R RED DRAGON R,EVS,"2,923","1,287",30,10,"1,307",$6.75 ,,,
550000,041505PT,HIB R RED DRAGON R,EVS,152,136,3,0,139,$38.50 ,,3/1/2014,
170000,039791,HIB R SEMINOLE SINGLE,EVS,"2,081",0,10,0,10,$6.75 ,,,
170000,039795,HIB R SEMINOLE SINGLE,EVS,478,93,0,0,93,$20.50 ,,,
170000,041591,HIB R THE PATH,EVS,"1,005",0,9,0,9,$6.75 ,,,
170000,002111,HIB SYR APHRODITE,DCS,381,381,0,0,381,$5.75 ,,4/15/2014,
170000,002115,HIB SYR APHRODITE,DCS,132,132,54,12,132,$19.25 ,,4/15/2014,
170000,002115PT,HIB SYR APHRODITE,DCS,653,42,20,6,56,$38.50 ,,5/15/2014,
550000,074511S,HIB SYR AZURRI SATN TM PP20563,DCS,500,88,0,0,88,$9.75 ,,,
550000,074502S,HIB SYR BLU CHIFFON TM PP20574,DCS,713,0,10,0,10,$16.00 ,,4/15/2014,
170000,083992,HIB SYR BLUE BIRD-GRAFTED,DCS,"1,704",0,6,0,6,$16.75 ,,,
170000,041661,HIB SYR BLUSHING BRIDE,DCS,"2,256","2,256",0,0,"2,256",$5.75 ,,4/15/2014,
170000,041665,HIB SYR BLUSHING BRIDE,DCS,"1,078",775,3,3,775,$19.25 ,,4/15/2014,
170000,041665PT,HIB SYR BLUSHING BRIDE,DCS,371,185,2,2,185,$38.50 ,,5/15/2014,
170000,074841S,HIB SYR CHINA CHIFFON TM PPAF,DCS,110,110,0,0,110,$9.75 ,,5/1/2014,
170000,074842S,HIB SYR CHINA CHIFFON TM PPAF,DCS,487,0,22,0,22,$16.00 ,,,
170000,002205,HIB SYR COLLIE MULLENS,DCS,303,0,12,12,0,$19.25 ,,4/15/2014,
170000,002205PT,HIB SYR COLLIE MULLENS,DCS,133,15,2,0,17,$38.50 ,,5/15/2014,
170000,002251,HIB SYR DIANA,DCS,535,515,0,0,515,$5.75 ,,4/15/2014,
170000,002255,HIB SYR DIANA,DCS,155,0,24,4,20,$19.25 ,,4/15/2014,
170000,002255PT,HIB SYR DIANA,DCS,312,232,6,0,238,$38.50 ,,4/15/2014,
170000,002261,HIB SYR HELENE,DCS,"2,340","2,340",0,0,"2,340",$5.75 ,,4/15/2014,
170000,002265,HIB SYR HELENE,DCS,44,0,11,11,0,$19.25 ,,4/15/2014,
170000,002265PT,HIB SYR HELENE,DCS,298,298,0,4,298,$38.50 ,,5/15/2014,
550000,016961S,HIB SYR LAV CHIFFON TM PP12619,DCS,743,547,0,0,547,$9.75 ,,5/1/2014,
170000,016962S,HIB SYR LAV CHIFFON TM PP12619,DCS,"1,490",188,0,0,188,$16.00 ,,,
550000,016962S,HIB SYR LAV CHIFFON TM PP12619,DCS,"1,180","1,180",5,0,"1,180",$16.00 ,,4/15/2014,
170000,074491S,HIB SYR LIL' KIM TM PP19547,DCS,"1,402",476,0,0,476,$9.75 ,,5/1/2014,
550000,074491S,HIB SYR LIL' KIM TM PP19547,DCS,500,112,0,0,112,$9.75 ,,,
550000,074492S,HIB SYR LIL' KIM TM PP19547,DCS,95,0,14,0,14,$16.00 ,,4/1/2014,
550000,080871S,HIB SYR PINK CHIFFON TM PPAF,DCS,840,345,0,0,345,$9.75 ,,,
550000,036981,HOSTA APHRODITE,PRN,600,590,75,0,590,$5.50 ,,5/1/2014,
160000,036982,HOSTA APHRODITE,PRN,"1,645",631,30,0,661,$13.50 ,,,
550000,006861,HOSTA BIG DADDY,PRN,658,518,50,10,558,$5.50 ,,4/1/2014,
160000,006875,HOSTA BLUE ANGEL,PRN,114,0,33,25,8,$23.00 ,,,
160000,016762,HOSTA CHERRY BERRY,PRN,327,0,43,0,43,$13.50 ,,,
550000,025101,HOSTA CHRISTMAS TREE,PRN,687,687,10,10,687,$6.75 ,,4/1/2014,
160000,041472,HOSTA EOLA SAPPHIRE,PRN,"2,180",788,0,0,788,$13.50 ,,,
160000,041475,HOSTA EOLA SAPPHIRE,PRN,613,0,43,25,18,$23.00 ,,,
160000,075111,HOSTA FANTASY ISLAND,PRN,369,0,29,0,29,$6.75 ,,4/1/2014,
550000,017491,HOSTA FIRE & ICE,PRN,854,0,37,10,27,$6.75 ,,4/1/2014,
160000,041862,HOSTA FLUCTUANS VARIEG (SAGAE),PRN,"1,008",404,6,0,410,$13.50 ,,,
160000,041865,HOSTA FLUCTUANS VARIEG (SAGAE),PRN,637,0,50,25,25,$23.00 ,,,
160000,041691,HOSTA FRANCEE,PRN,"8,357","2,498",100,0,"2,598",$5.50 ,,,
550000,041691,HOSTA FRANCEE,PRN,"4,007","3,997",20,0,"3,997",$5.50 ,,4/1/2014,
160000,041695,HOSTA FRANCEE,PRN,"1,361",290,100,40,350,$23.00 ,,,
160000,041531,HOSTA GINKO CRAIG,PRN,"4,037","2,059",10,0,"2,069",$5.50 ,,,
160000,041532,HOSTA GINKO CRAIG,PRN,"1,938","1,752",0,0,"1,752",$13.50 ,,,
160000,041771,HOSTA GOLDEN PRAYERS,PRN,290,0,47,0,47,$5.50 ,,4/1/2014,
550000,019911,HOSTA GREAT EXPECTATIONS,PRN,872,872,10,0,872,$6.75 ,,4/1/2014,
160000,019912,HOSTA GREAT EXPECTATIONS,PRN,"1,114",93,0,0,93,$13.50 ,,,
160000,017522,HOSTA GUACAMOLE,PRN,"1,075",0,5,0,5,$13.50 ,,,
160000,017525,HOSTA GUACAMOLE,PRN,577,0,58,25,33,$23.00 ,,,
160000,031891,HOSTA HADSPEN BLUE,PRN,"1,521",0,66,0,66,$6.75 ,,,
160000,017531,HOSTA JUNE,PRN,"1,720",737,30,0,767,$6.75 ,,4/1/2014,
160000,041821,HOSTA KROSSA REGAL,PRN,"3,395","1,337",0,0,"1,337",$5.50 ,,,
160000,041822,HOSTA KROSSA REGAL,PRN,"1,418",859,0,0,859,$13.50 ,,,
160000,041825,HOSTA KROSSA REGAL,PRN,268,0,49,40,9,$23.00 ,,,
550000,006981,HOSTA MINUTEMAN,PRN,699,699,0,0,699,$6.75 ,,4/1/2014,
160000,006982,HOSTA MINUTEMAN,PRN,208,203,0,0,203,$13.50 ,,4/1/2014,
550000,041651,HOSTA NIGHT BEFORE CHRISTMAS,PRN,991,403,50,0,453,$6.75 ,,4/1/2014,
160000,028391,HOSTA OLIVE BAILEY LANGDON,PRN,"2,306",0,22,0,22,$6.75 ,,,
550000,028391,HOSTA OLIVE BAILEY LANGDON,PRN,"2,588","2,588",30,20,"2,588",$6.75 ,,4/1/2014,
160000,028392,HOSTA OLIVE BAILEY LANGDON,PRN,"1,650",816,5,10,816,$13.50 ,,,
160000,028395,HOSTA OLIVE BAILEY LANGDON,PRN,629,0,48,35,13,$23.00 ,,,
550000,041881,HOSTA PATRIOT,PRN,306,306,13,0,306,$5.50 ,,5/1/2014,
160000,041882,HOSTA PATRIOT,PRN,"5,172","3,320",15,0,"3,335",$13.50 ,,,
160000,041885,HOSTA PATRIOT,PRN,999,0,75,25,50,$23.00 ,,,
160000,007011,HOSTA REGAL SPLENDOR,PRN,"1,491",76,0,0,76,$5.50 ,,,
160000,007012,HOSTA REGAL SPLENDOR,PRN,"1,711","1,287",0,0,"1,287",$13.50 ,,,
160000,007015,HOSTA REGAL SPLENDOR,PRN,277,0,37,37,0,$23.00 ,,,
550000,044671,HOSTA STAINED GLASS PPAF,PRN,437,144,47,10,181,$6.75 ,,4/1/2014,
160000,083972,HOSTA SUM & SUBSTANCE,PRN,628,0,6,0,6,$13.50 ,,,
160000,083975,HOSTA SUM & SUBSTANCE,PRN,"1,286",0,50,25,25,$23.00 ,,,
160000,016301,HOSTA TOKUDAMA FLAVOCIRCINALIS,PRN,310,0,10,0,10,$6.50 ,,,
160000,041851,HOSTA WIDE BRIM,PRN,"6,242","2,477",50,0,"2,527",$5.50 ,,,
550000,041851,HOSTA WIDE BRIM,PRN,"1,149","1,149",10,0,"1,149",$5.50 ,,4/1/2014,
160000,041852,HOSTA WIDE BRIM,PRN,"1,141",21,15,0,36,$13.50 ,,,
160000,041854PTC,HOSTA WIDE BRIM,PRN,249,204,0,0,204,$3.00 ,,,
160000,074532S,HYD A INVINCE SPIRIT R PP20765,DCS,"1,601",352,0,0,352,$16.00 ,,4/1/2014,
550000,077442S,HYD ABRACADABRA TM ORB PP21635,DCS,275,0,6,0,6,$16.00 ,,4/1/2014,
550000,077451S,HYD ABRACADABRA TM STR PP21636,DCS,490,103,0,0,103,$9.75 ,,4/15/2014,
550000,077452S,HYD ABRACADABRA TM STR PP21636,DCS,240,0,3,3,0,$16.00 ,,,
160000,063832,HYD ANG GOLDEN CRANE R,DCS,"2,921",146,12,10,148,$15.75 ,,,
160000,063835,HYD ANG GOLDEN CRANE R,DCS,385,0,5,0,5,$23.75 ,,5/1/2014,
160000,074522S,HYD ARB INCREDIBALL R PP20571,DCS,"1,480",0,5,0,5,$16.00 ,,,
160000,074525,HYD ARB INCREDIBALL R PP20571,DCS,635,0,17,0,17,$22.00 ,,,
160000,019212S,HYD ARB WHITE DOME R PP14168,DCS,385,0,10,0,10,$16.00 ,,,
160000,092752,HYD M ENCHANTRESS R PPAF,DCS,"3,530",974,0,25,974,$16.25 ,,,
170000,092752,HYD M ENCHANTRESS R PPAF,DCS,"11,004","7,479",0,35,"7,479",$16.25 ,,,
170000,092755,HYD M ENCHANTRESS R PPAF,DCS,847,842,0,0,842,$22.50 ,,5/1/2014,
550000,092755,HYD M ENCHANTRESS R PPAF,DCS,161,0,248,58,161,$22.50 ,,4/1/2014,
170000,017311S,HYD M ENDLESS SUMMER R PP15298,DCS,"20,644","12,146",55,50,"12,151",$8.75 ,,,
550000,017311S,HYD M ENDLESS SUMMER R PP15298,DCS,"2,153","2,153",300,190,"2,153",$8.75 ,,4/1/2014,
170000,017312S,HYD M ENDLESS SUMMER R PP15298,DCS,"7,314","5,555",0,0,"5,555",$15.00 ,,4/1/2014,
550000,017312S,HYD M ENDLESS SUMMER R PP15298,DCS,"6,392","2,460",300,160,"2,600",$15.00 ,,4/1/2014,
170000,017315,HYD M ENDLESS SUMMER R PP15298,DCS,178,68,0,110,68,$21.50 ,,4/1/2014,
550000,017315,HYD M ENDLESS SUMMER R PP15298,DCS,"1,954","1,407",0,20,"1,407",$21.50 ,,4/15/2014,
170000,042281,HYD MAC BUTTNS'N BOWS R P11405,DCS,"1,888",721,15,0,736,$6.50 ,,4/1/2014,
160000,074561S,HYD MAC CTYLN TM PARIS PP10906,DCS,"1,507",0,10,0,10,$9.75 ,,,
550000,074561S,HYD MAC CTYLN TM PARIS PP10906,DCS,"1,054",0,3,13,0,$9.75 ,,5/1/2014,
160000,074562S,HYD MAC CTYLN TM PARIS PP10906,DCS,755,0,18,10,8,$16.00 ,,,
550000,074562S,HYD MAC CTYLN TM PARIS PP10906,DCS,877,0,13,10,3,$16.00 ,,5/1/2014,
160000,074541S,HYD MAC CTYLN TM RIO,DCS,"1,986",31,10,0,41,$9.75 ,,,
550000,074541S,HYD MAC CTYLN TM RIO,DCS,97,0,15,21,0,$9.75 ,,4/15/2014,
160000,074542S,HYD MAC CTYLN TM RIO,DCS,"1,137",0,32,0,32,$16.00 ,,,
160000,074571S,HYD MAC CTYLN TM VENICE P10928,DCS,424,0,10,0,10,$9.75 ,,,
170000,074571S,HYD MAC CTYLN TM VENICE P10928,DCS,678,0,24,10,14,$9.75 ,,,
550000,074571S,HYD MAC CTYLN TM VENICE P10928,DCS,126,3,0,20,3,$9.75 ,,4/15/2014,
550000,074572S,HYD MAC CTYLN TM VENICE P10928,DCS,"1,704",96,131,35,192,$16.00 ,,4/1/2014,
170000,077461S,HYD MAC LD R BIG EASY PPAF,DCS,179,28,0,0,28,$9.75 ,,4/1/2014,
550000,077461S,HYD MAC LD R BIG EASY PPAF,DCS,298,298,10,10,298,$9.75 ,,4/1/2014,
170000,077462S,HYD MAC LD R BIG EASY PPAF,DCS,201,34,6,0,40,$16.00 ,,4/1/2014,
550000,077462S,HYD MAC LD R BIG EASY PPAF,DCS,"2,798","2,759",55,10,"2,798",$16.00 ,,5/1/2014,
170000,077465,HYD MAC LD R BIG EASY PPAF,DCS,178,78,31,10,99,$22.00 ,,4/1/2014,
550000,077465,HYD MAC LD R BIG EASY PPAF,DCS,40,0,90,20,30,$22.00 ,,4/1/2014,
160000,074592S,HYD MAC LD R MOONLIGHT PP20020,DCS,"2,393",461,25,0,486,$16.00 ,,,
170000,074592S,HYD MAC LD R MOONLIGHT PP20020,DCS,"3,315",274,33,0,307,$16.00 ,,,
550000,074592S,HYD MAC LD R MOONLIGHT PP20020,DCS,"8,111","8,111",24,15,"8,111",$16.00 ,,4/1/2014,
160000,074595,HYD MAC LD R MOONLIGHT PP20020,DCS,"2,227","1,181",0,0,"1,181",$22.00 ,,,
170000,074595,HYD MAC LD R MOONLIGHT PP20020,DCS,"4,229",321,55,0,376,$22.00 ,,,
550000,074595,HYD MAC LD R MOONLIGHT PP20020,DCS,"6,133","3,024",150,0,"3,174",$22.00 ,,,
160000,074582S,HYD MAC LD R STARLIGHT PP20019,DCS,"2,146",366,90,24,432,$16.00 ,,,
170000,074582S,HYD MAC LD R STARLIGHT PP20019,DCS,"2,288",483,15,5,493,$16.00 ,,,
550000,074582S,HYD MAC LD R STARLIGHT PP20019,DCS,875,402,6,6,402,$16.00 ,,4/1/2014,
160000,074585,HYD MAC LD R STARLIGHT PP20019,DCS,555,22,6,0,28,$22.00 ,,,
170000,074585,HYD MAC LD R STARLIGHT PP20019,DCS,6,6,29,0,6,$22.00 ,,4/1/2014,
550000,074585,HYD MAC LD R STARLIGHT PP20019,DCS,"1,742","1,109",175,50,"1,234",$22.00 ,,4/1/2014,
550000,015682,HYD MAC MADAME EMILE MOUILLERE,DCS,"2,445","1,542",31,10,"1,563",$14.00 ,,,
170000,041921,HYD MAC MARIESII VARIEGATA,DCS,"1,910",10,11,0,21,$6.50 ,,,
170000,041925,HYD MAC MARIESII VARIEGATA,DCS,"1,819",0,72,5,67,$18.75 ,,,
170000,041951,HYD MAC MERRITT'S BEAUTY,DCS,267,6,0,0,6,$6.50 ,,4/1/2014,
170000,041955,HYD MAC MERRITT'S BEAUTY,DCS,871,0,5,0,5,$18.75 ,,,
